x	y	Solid Concentration	Voltage
0.00296590909090909	7.5e-06	0.300000056794732	3.02142085567064
3.40909090909091e-05	1.25e-05	0.30028866935493	3.19282595911268
0.000102272727272727	1.25e-05	0.300038812980758	3.14183873500835
0.000170454545454545	1.25e-05	0.300002885182895	3.09642643545018
0.000238636363636364	1.25e-05	0.300000236604139	3.06702021559411
0.000306818181818182	1.25e-05	0.300000103689345	3.04922607986486
0.000375	1.25e-05	0.300000098595421	3.03848131219407
0.000443181818181818	1.25e-05	0.30000009843672	3.03193470666882
0.000511363636363636	1.25e-05	0.30000009843254	3.02791892552441
0.000579545454545455	1.25e-05	0.300000098432444	3.02544668695251
0.000647727272727273	1.25e-05	0.300000098432443	3.02392212235977
0.000715909090909091	1.25e-05	0.300000098432443	3.02298125904138
0.000784090909090909	1.25e-05	0.300000098432442	3.0224004316148
0.000852272727272727	1.25e-05	0.300000098432442	3.0220418178103
0.000920454545454545	1.25e-05	0.300000098432442	3.02182039015313
0.000988636363636364	1.25e-05	0.300000098432442	3.02168366538163
0.00105681818181818	1.25e-05	0.300000098432442	3.02159924118488
0.001125	1.25e-05	0.300000098432442	3.02154711109117
0.00119318181818182	1.25e-05	0.300000098432442	3.02151492184229
0.00126136363636364	1.25e-05	0.300000098432442	3.02149504563571
0.00132954545454545	1.25e-05	0.300000098432442	3.02148277247859
0.00139772727272727	1.25e-05	0.300000098432442	3.02147519405034
0.00146590909090909	1.25e-05	0.300000098432442	3.02147051452269
0.00153409090909091	1.25e-05	0.300000098432442	3.02146762500805
0.00160227272727273	1.25e-05	0.300000098432442	3.02146584079059
0.00167045454545455	1.25e-05	0.300000098432442	3.02146473907202
0.00173863636363636	1.25e-05	0.300000098432442	3.02146405878286
0.00180681818181818	1.25e-05	0.300000098432442	3.02146363871793
0.001875	1.25e-05	0.300000098432442	3.02146337933624
0.00194318181818182	1.25e-05	0.300000098432442	3.02146321917325
0.00201136363636364	1.25e-05	0.300000098432442	3.02146312027585
0.00207954545454545	1.25e-05	0.300000098432442	3.02146305920873
0.00214772727272727	1.25e-05	0.300000098432442	3.02146302150109
0.00221590909090909	1.25e-05	0.300000098432442	3.02146299821751
0.00228409090909091	1.25e-05	0.300000098432442	3.02146298384058
0.00235227272727273	1.25e-05	0.300000098432442	3.02146297496347
0.00242045454545455	1.25e-05	0.300000098432442	3.02146296948261
0.00248863636363636	1.25e-05	0.300000098432442	3.02146296609921
0.00255681818181818	1.25e-05	0.300000098432442	3.02146296401152
0.002625	1.25e-05	0.300000098432443	3.02146296272486
0.00269318181818182	1.25e-05	0.300000098432443	3.02146296193426
0.00276136363636364	1.25e-05	0.300000098432443	3.02146296145247
0.00282954545454545	1.25e-05	0.300000098432443	3.02146296116532
0.00289772727272727	1.25e-05	0.300000098432443	3.02146296100482
0.00296590909090909	1.25e-05	0.300000098432447	3.02146296093302
3.40909090909091e-05	1.75e-05	0.300422647493055	3.19368268037248
0.000102272727272727	1.75e-05	0.30005620673091	3.14179730845125
0.000170454545454545	1.75e-05	0.300004172519364	3.09621248257801
0.000238636363636364	1.75e-05	0.300000376613277	3.06687502922924
0.000306818181818182	1.75e-05	0.300000187813164	3.04915421292035
0.000375	1.75e-05	0.300000180633085	3.03845551593457
0.000443181818181818	1.75e-05	0.300000180410904	3.03193588253438
0.000511363636363636	1.75e-05	0.300000180405087	3.02793607143976
0.000579545454545455	1.75e-05	0.300000180404955	3.02547346940456
0.000647727272727273	1.75e-05	0.300000180404952	3.02395479021142
0.000715909090909091	1.75e-05	0.300000180404952	3.02301754326886
0.000784090909090909	1.75e-05	0.300000180404952	3.02243894417128
0.000852272727272727	1.75e-05	0.300000180404952	3.02208170508184
0.000920454545454545	1.75e-05	0.300000180404952	3.02186112596295
0.000988636363636364	1.75e-05	0.300000180404952	3.02172492506374
0.00105681818181818	1.75e-05	0.300000180404952	3.02164082432615
0.001125	1.75e-05	0.300000180404952	3.02158889395645
0.00119318181818182	1.75e-05	0.300000180404952	3.0215568280317
0.00126136363636364	1.75e-05	0.300000180404952	3.02153702797495
0.00132954545454545	1.75e-05	0.300000180404952	3.02152480183872
0.00139772727272727	1.75e-05	0.300000180404952	3.0215172524449
0.00146590909090909	1.75e-05	0.300000180404952	3.02151259084543
0.00153409090909091	1.75e-05	0.300000180404952	3.02150971240108
0.00160227272727273	1.75e-05	0.300000180404952	3.0215079350193
0.00167045454545455	1.75e-05	0.300000180404952	3.02150683752163
0.00173863636363636	1.75e-05	0.300000180404952	3.02150615983879
0.00180681818181818	1.75e-05	0.300000180404952	3.02150574138321
0.001875	1.75e-05	0.300000180404952	3.02150548299526
0.00194318181818182	1.75e-05	0.300000180404952	3.02150532344588
0.00201136363636364	1.75e-05	0.300000180404952	3.02150522492738
0.00207954545454545	1.75e-05	0.300000180404952	3.02150516409422
0.00214772727272727	1.75e-05	0.300000180404952	3.02150512653105
0.00221590909090909	1.75e-05	0.300000180404952	3.02150510333667
0.00228409090909091	1.75e-05	0.300000180404952	3.02150508901482
0.00235227272727273	1.75e-05	0.300000180404952	3.02150508017171
0.00242045454545455	1.75e-05	0.300000180404952	3.02150507471185
0.00248863636363636	1.75e-05	0.300000180404952	3.02150507134142
0.00255681818181818	1.75e-05	0.300000180404952	3.02150506926173
0.002625	1.75e-05	0.300000180404952	3.02150506798
0.00269318181818182	1.75e-05	0.300000180404952	3.02150506719242
0.00276136363636364	1.75e-05	0.300000180404952	3.02150506671248
0.00282954545454545	1.75e-05	0.300000180404952	3.02150506642643
0.00289772727272727	1.75e-05	0.300000180404952	3.02150506626654
0.00296590909090909	1.75e-05	0.300000180404957	3.02150506619502
3.40909090909091e-05	2.25e-05	0.300631881817458	3.19481842963238
0.000102272727272727	2.25e-05	0.300083115478044	3.14172199895763
0.000170454545454545	2.25e-05	0.300006172548731	3.09591115494694
0.000238636363636364	2.25e-05	0.300000617932858	3.06666737117184
0.000306818181818182	2.25e-05	0.300000344078893	3.04904458257859
0.000375	2.25e-05	0.300000333742559	3.03840724559978
0.000443181818181818	2.25e-05	0.300000333424812	3.03192350735553
0.000511363636363636	2.25e-05	0.300000333416542	3.02794495058639
0.000579545454545455	2.25e-05	0.300000333416355	3.02549517564932
0.000647727272727273	2.25e-05	0.300000333416351	3.02398433124964
0.000715909090909091	2.25e-05	0.300000333416351	3.02305189876792
0.000784090909090909	2.25e-05	0.300000333416351	3.02247626630283
0.000852272727272727	2.25e-05	0.300000333416351	3.02212085742642
0.000920454545454545	2.25e-05	0.300000333416351	3.02190140800546
0.000988636363636364	2.25e-05	0.300000333416351	3.02176590456277
0.00105681818181818	2.25e-05	0.300000333416351	3.02168223446233
0.001125	2.25e-05	0.300000333416351	3.02163056999515
0.00119318181818182	2.25e-05	0.300000333416351	3.02159866825801
0.00126136363636364	2.25e-05	0.300000333416351	3.02157896958332
0.00132954545454545	2.25e-05	0.300000333416351	3.02156680604836
0.00139772727272727	2.25e-05	0.300000333416351	3.02155929530955
0.00146590909090909	2.25e-05	0.300000333416351	3.02155465757876
0.00153409090909091	2.25e-05	0.300000333416351	3.02155179387284
0.00160227272727273	2.25e-05	0.300000333416351	3.02155002559175
0.00167045454545455	2.25e-05	0.300000333416351	3.02154893371356
0.00173863636363636	2.25e-05	0.300000333416351	3.02154825950065
0.00180681818181818	2.25e-05	0.300000333416351	3.02154784318768
0.001875	2.25e-05	0.300000333416351	3.02154758612275
0.00194318181818182	2.25e-05	0.300000333416351	3.02154742739031
0.00201136363636364	2.25e-05	0.300000333416351	3.02154732937625
0.00207954545454545	2.25e-05	0.300000333416351	3.02154726885456
0.00214772727272727	2.25e-05	0.300000333416351	3.02154723148373
0.00221590909090909	2.25e-05	0.300000333416351	3.02154720840811
0.00228409090909091	2.25e-05	0.300000333416351	3.0215471941596
0.00235227272727273	2.25e-05	0.300000333416351	3.02154718536177
0.00242045454545455	2.25e-05	0.300000333416351	3.02154717992986
0.00248863636363636	2.25e-05	0.300000333416351	3.02154717657669
0.00255681818181818	2.25e-05	0.300000333416351	3.02154717450764
0.002625	2.25e-05	0.300000333416351	3.02154717323247
0.00269318181818182	2.25e-05	0.300000333416351	3.02154717244893
0.00276136363636364	2.25e-05	0.300000333416351	3.02154717197145
0.00282954545454545	2.25e-05	0.300000333416351	3.02154717168686
0.00289772727272727	2.25e-05	0.300000333416351	3.02154717152779
0.00296590909090909	2.25e-05	0.300000333416358	3.02154717145663
3.40909090909091e-05	2.75e-05	0.300946471890615	3.19623971969724
0.000102272727272727	2.75e-05	0.300123128928734	3.14160750919795
0.000170454545454545	2.75e-05	0.300009167354362	3.09552073334749
0.000238636363636364	2.75e-05	0.300001026016169	3.0663972179848
0.000306818181818182	2.75e-05	0.300000628103867	3.04889738603038
0.000375	2.75e-05	0.300000613195297	3.03833663813403
0.000443181818181818	2.75e-05	0.300000612739906	3.03189765986742
0.000511363636363636	2.75e-05	0.300000612728119	3.02794560828405
0.000579545454545455	2.75e-05	0.300000612727854	3.0255118325343
0.000647727272727273	2.75e-05	0.300000612727849	3.0240107617171
0.000715909090909091	2.75e-05	0.300000612727849	3.02308433547578
0.000784090909090909	2.75e-05	0.300000612727849	3.02251240412087
0.000852272727272727	2.75e-05	0.300000612727849	3.02215927861127
0.000920454545454545	2.75e-05	0.300000612727849	3.02194123860514
0.000988636363636364	2.75e-05	0.300000612727849	3.02180660531359
0.00105681818181818	2.75e-05	0.300000612727849	3.02172347247933
0.001125	2.75e-05	0.300000612727849	3.02167213975429
0.00119318181818182	2.75e-05	0.300000612727849	3.02164044285896
0.00126136363636364	2.75e-05	0.300000612727849	3.02162087066939
0.00132954545454545	2.75e-05	0.300000612727849	3.02160878523631
0.00139772727272727	2.75e-05	0.300000612727849	3.0216013227238
0.00146590909090909	2.75e-05	0.300000612727849	3.02159671477178
0.00153409090909091	2.75e-05	0.300000612727849	3.02159386945365
0.00160227272727273	2.75e-05	0.300000612727849	3.02159211252665
0.00167045454545455	2.75e-05	0.300000612727849	3.02159102765939
0.00173863636363636	2.75e-05	0.300000612727849	3.02159035777558
0.00180681818181818	2.75e-05	0.300000612727849	3.02158994413575
0.001875	2.75e-05	0.300000612727849	3.02158968872142
0.00194318181818182	2.75e-05	0.300000612727849	3.0215895310082
0.00201136363636364	2.75e-05	0.300000612727849	3.02158943362348
0.00207954545454545	2.75e-05	0.300000612727849	3.02158937349041
0.00214772727272727	2.75e-05	0.300000612727849	3.02158933635954
0.00221590909090909	2.75e-05	0.300000612727849	3.02158931343209
0.00228409090909091	2.75e-05	0.300000612727849	3.02158929927506
0.00235227272727273	2.75e-05	0.300000612727849	3.02158929053372
0.00242045454545455	2.75e-05	0.300000612727849	3.02158928513669
0.00248863636363636	2.75e-05	0.300000612727849	3.02158928180505
0.00255681818181818	2.75e-05	0.300000612727849	3.02158927974929
0.002625	2.75e-05	0.300000612727849	3.02158927848231
0.00269318181818182	2.75e-05	0.300000612727849	3.0215892777038
0.00276136363636364	2.75e-05	0.300000612727849	3.02158927722938
0.00282954545454545	2.75e-05	0.300000612727849	3.02158927694662
0.00289772727272727	2.75e-05	0.300000612727849	3.02158927678856
0.00296590909090909	2.75e-05	0.300000612727858	3.02158927671786
3.40909090909091e-05	3.25e-05	0.301409017074073	3.19795480964968
0.000102272727272727	3.25e-05	0.300181239414412	3.14144706398971
0.000170454545454545	3.25e-05	0.300013562836139	3.09503908710275
0.000238636363636364	3.25e-05	0.300001711511227	3.06606455521143
0.000306818181818182	3.25e-05	0.300001137306443	3.04871287263011
0.000375	3.25e-05	0.300001115949234	3.03824386470715
0.000443181818181818	3.25e-05	0.300001115300923	3.03185843824026
0.000511363636363636	3.25e-05	0.300001115284235	3.02793810103168
0.000579545454545455	3.25e-05	0.300001115283861	3.02552347353943
0.000647727272727273	3.25e-05	0.300001115283853	3.02403410187373
0.000715909090909091	3.25e-05	0.300001115283853	3.02311486578892
0.000784090909090909	3.25e-05	0.300001115283853	3.02254736524968
0.000852272727272727	3.25e-05	0.300001115283853	3.0221969733363
0.000920454545454545	3.25e-05	0.300001115283853	3.02198062066206
0.000988636363636364	3.25e-05	0.300001115283853	3.02184702910641
0.00105681818181818	3.25e-05	0.300001115283853	3.02176453948241
0.001125	3.25e-05	0.300001115283853	3.02171360391629
0.00119318181818182	3.25e-05	0.300001115283853	3.02168215225593
0.00126136363636364	3.25e-05	0.300001115283853	3.02166273149334
0.00132954545454545	3.25e-05	0.300001115283853	3.02165073956321
0.00139772727272727	3.25e-05	0.300001115283853	3.02164333478686
0.00146590909090909	3.25e-05	0.300001115283853	3.02163876248574
0.00153409090909091	3.25e-05	0.300001115283853	3.02163593918134
0.00160227272727273	3.25e-05	0.300001115283853	3.02163419584736
0.00167045454545455	3.25e-05	0.300001115283853	3.02163311937353
0.00173863636363636	3.25e-05	0.300001115283853	3.02163245467249
0.00180681818181818	3.25e-05	0.300001115283853	3.02163204423291
0.001875	3.25e-05	0.300001115283853	3.02163179079468
0.00194318181818182	3.25e-05	0.300001115283853	3.02163163430166
0.00201136363636364	3.25e-05	0.300001115283853	3.02163153767039
0.00207954545454545	3.25e-05	0.300001115283853	3.02163147800256
0.00214772727272727	3.25e-05	0.300001115283853	3.02163144115896
0.00221590909090909	3.25e-05	0.300001115283853	3.02163141840889
0.00228409090909091	3.25e-05	0.300001115283853	3.0216314043614
0.00235227272727273	3.25e-05	0.300001115283853	3.02163139568769
0.00242045454545455	3.25e-05	0.300001115283853	3.02163139033242
0.00248863636363636	3.25e-05	0.300001115283853	3.02163138702655
0.00255681818181818	3.25e-05	0.300001115283853	3.02163138498669
0.002625	3.25e-05	0.300001115283853	3.02163138372951
0.00269318181818182	3.25e-05	0.300001115283853	3.02163138295703
0.00276136363636364	3.25e-05	0.300001115283853	3.02163138248628
0.00282954545454545	3.25e-05	0.300001115283853	3.0216313822057
0.00289772727272727	3.25e-05	0.300001115283855	3.02163138204887
0.00296590909090909	3.25e-05	0.300001115283866	3.02163138197871
3.40909090909091e-05	3.75e-05	0.302078114457622	3.199973785701
0.000102272727272727	3.75e-05	0.300264176198398	3.1412323044694
0.000170454545454545	3.75e-05	0.300019932288661	3.09446368766492
0.000238636363636364	3.75e-05	0.300002859414996	3.06566938733733
0.000306818181818182	3.75e-05	0.300002039552115	3.04849134573502
0.000375	3.75e-05	0.300002009280765	3.03812913068666
0.000443181818181818	3.75e-05	0.300002008367537	3.03180595991086
0.000511363636363636	3.75e-05	0.300002008344154	3.02792249640705
0.000579545454545455	3.75e-05	0.300002008343633	3.02553013872433
0.000647727272727273	3.75e-05	0.300002008343623	3.02405437596789
0.000715909090909091	3.75e-05	0.300002008343623	3.02314350454646
0.000784090909090909	3.75e-05	0.300002008343623	3.02258115881656
0.000852272727272727	3.75e-05	0.300002008343623	3.02223394722809
0.000920454545454545	3.75e-05	0.300002008343623	3.02201955764806
0.000988636363636364	3.75e-05	0.300002008343623	3.02188717808439
0.00105681818181818	3.75e-05	0.300002008343623	3.02180543679478
0.001125	3.75e-05	0.300002008343623	3.02175496329818
0.00119318181818182	3.75e-05	0.300002008343623	3.02172379695341
0.00126136363636364	3.75e-05	0.300002008343623	3.02170455236669
0.00132954545454545	3.75e-05	0.300002008343623	3.02169266922142
0.00139772727272727	3.75e-05	0.300002008343623	3.02168533161749
0.00146590909090909	3.75e-05	0.300002008343623	3.02168080079399
0.00153409090909091	3.75e-05	0.300002008343623	3.02167800310118
0.00160227272727273	3.75e-05	0.300002008343623	3.02167627558185
0.00167045454545455	3.75e-05	0.300002008343623	3.02167520887324
0.00173863636363636	3.75e-05	0.300002008343623	3.02167455020204
0.00180681818181818	3.75e-05	0.300002008343623	3.02167414348576
0.001875	3.75e-05	0.300002008343623	3.02167389234659
0.00194318181818182	3.75e-05	0.300002008343623	3.0216737372732
0.00201136363636364	3.75e-05	0.300002008343623	3.02167364151852
0.00207954545454545	3.75e-05	0.300002008343623	3.02167358239196
0.00214772727272727	3.75e-05	0.300002008343623	3.02167354588259
0.00221590909090909	3.75e-05	0.300002008343623	3.0216735233389
0.00228409090909091	3.75e-05	0.300002008343623	3.02167350941883
0.00235227272727273	3.75e-05	0.300002008343623	3.02167350082381
0.00242045454545455	3.75e-05	0.300002008343623	3.02167349551712
0.00248863636363636	3.75e-05	0.300002008343623	3.02167349224124
0.00255681818181818	3.75e-05	0.300002008343622	3.02167349021989
0.002625	3.75e-05	0.300002008343623	3.02167348897411
0.00269318181818182	3.75e-05	0.300002008343622	3.02167348820864
0.00276136363636364	3.75e-05	0.300002008343623	3.02167348774215
0.00282954545454545	3.75e-05	0.300002008343623	3.02167348746412
0.00289772727272727	3.75e-05	0.300002008343624	3.02167348730871
0.00296590909090909	3.75e-05	0.300002008343641	3.02167348723918
3.40909090909091e-05	4.25e-05	0.303032692968705	3.20230866038472
0.000102272727272727	4.25e-05	0.300380798234236	3.14095315754484
0.000170454545454545	4.25e-05	0.300029078754045	3.09379162634737
0.000238636363636364	4.25e-05	0.30000477647738	3.06521174980519
0.000306818181818182	4.25e-05	0.300003620079327	3.04823316483935
0.000375	4.25e-05	0.300003577698611	3.03799267558365
0.000443181818181818	4.25e-05	0.300003576427973	3.03174036137791
0.000511363636363636	4.25e-05	0.300003576395611	3.02789887294668
0.000579545454545455	4.25e-05	0.300003576394893	3.0255318746654
0.000647727272727273	4.25e-05	0.300003576394878	3.024071612202
0.000715909090909091	4.25e-05	0.300003576394878	3.02317026901028
0.000784090909090909	4.25e-05	0.300003576394878	3.02261379543983
0.000852272727272727	4.25e-05	0.300003576394878	3.02227020683263
0.000920454545454545	4.25e-05	0.300003576394878	3.02205805360243
0.000988636363636364	4.25e-05	0.300003576394878	3.02192705474098
0.00105681818181818	4.25e-05	0.300003576394878	3.02184616595591
0.001125	4.25e-05	0.300003576394878	3.0217962188505
0.00119318181818182	4.25e-05	0.300003576394878	3.02176537753832
0.00126136363636364	4.25e-05	0.300003576394878	3.02174633365183
0.00132954545454545	4.25e-05	0.300003576394878	3.02173457443472
0.00139772727272727	4.25e-05	0.300003576394878	3.02172731335388
0.00146590909090909	4.25e-05	0.300003576394878	3.02172282978185
0.00153409090909091	4.25e-05	0.300003576394878	3.02172006126586
0.00160227272727273	4.25e-05	0.300003576394878	3.02171835176265
0.00167045454545455	4.25e-05	0.300003576394878	3.02171729617862
0.00173863636363636	4.25e-05	0.300003576394878	3.02171664437663
0.00180681818181818	4.25e-05	0.300003576394878	3.02171624190195
0.001875	4.25e-05	0.300003576394878	3.02171599338188
0.00194318181818182	4.25e-05	0.300003576394878	3.02171583992573
0.00201136363636364	4.25e-05	0.300003576394878	3.02171574516967
0.00207954545454545	4.25e-05	0.300003576394878	3.02171568665974
0.00214772727272727	4.25e-05	0.300003576394878	3.02171565053111
0.00221590909090909	4.25e-05	0.300003576394878	3.02171562822253
0.00228409090909091	4.25e-05	0.300003576394878	3.02171561444763
0.00235227272727273	4.25e-05	0.300003576394878	3.02171560594225
0.00242045454545455	4.25e-05	0.300003576394878	3.0217156006909
0.00248863636363636	4.25e-05	0.300003576394878	3.02171559744919
0.00255681818181818	4.25e-05	0.300003576394878	3.02171559544892
0.002625	4.25e-05	0.300003576394878	3.02171559421613
0.00269318181818182	4.25e-05	0.300003576394878	3.02171559345864
0.00276136363636364	4.25e-05	0.300003576394878	3.02171559299702
0.00282954545454545	4.25e-05	0.300003576394878	3.02171559272188
0.00289772727272727	4.25e-05	0.300003576394881	3.02171559256808
0.00296590909090909	4.25e-05	0.300003576394904	3.02171559249928
3.40909090909091e-05	4.75e-05	0.304377202795319	3.20497349132816
0.000102272727272727	4.75e-05	0.300542534084948	3.14059767859501
0.000170454545454545	4.75e-05	0.300042124596983	3.09301963702035
0.000238636363636364	4.75e-05	0.300007967121794	3.06469172310502
0.000306818181818182	4.75e-05	0.300006357060055	3.04793874796231
0.000375	4.75e-05	0.300006298497673	3.03783477296147
0.000443181818181818	4.75e-05	0.300006296752791	3.03166179795968
0.000511363636363636	4.75e-05	0.300006296708583	3.02786732000595
0.000579545454545455	4.75e-05	0.300006296707606	3.02552873438274
0.000647727272727273	4.75e-05	0.300006296707587	3.02408584269246
0.000715909090909091	4.75e-05	0.300006296707587	3.02319517884191
0.000784090909090909	4.75e-05	0.300006296707587	3.02264528721507
0.000852272727272727	4.75e-05	0.300006296707587	3.02230575960692
0.000920454545454545	4.75e-05	0.300006296707587	3.02209611312663
0.000988636363636364	4.75e-05	0.300006296707587	3.02196666191671
0.00105681818181818	4.75e-05	0.300006296707587	3.02188672871956
0.001125	4.75e-05	0.300006296707587	3.0218373716561
0.00119318181818182	4.75e-05	0.300006296707587	3.02180689467929
0.00126136363636364	4.75e-05	0.300006296707587	3.02178807576165
0.00132954545454545	4.75e-05	0.300006296707587	3.02177645545804
0.00139772727272727	4.75e-05	0.300006296707587	3.02176928015345
0.00146590909090909	4.75e-05	0.300006296707587	3.02176484954652
0.00153409090909091	4.75e-05	0.300006296707587	3.02176211373542
0.00160227272727273	4.75e-05	0.300006296707587	3.02176042442681
0.00167045454545455	4.75e-05	0.300006296707587	3.02175938131255
0.00173863636363636	4.75e-05	0.300006296707587	3.02175873721039
0.00180681818181818	4.75e-05	0.300006296707587	3.0217583394902
0.001875	4.75e-05	0.300006296707587	3.02175809390594
0.00194318181818182	4.75e-05	0.300006296707587	3.02175794226259
0.00201136363636364	4.75e-05	0.300006296707587	3.02175784862589
0.00207954545454545	4.75e-05	0.300006296707587	3.02175779080715
0.00214772727272727	4.75e-05	0.300006296707587	3.02175775510532
0.00221590909090909	4.75e-05	0.300006296707587	3.02175773306027
0.00228409090909091	4.75e-05	0.300006296707587	3.0217577194481
0.00235227272727273	4.75e-05	0.300006296707587	3.02175771104319
0.00242045454545455	4.75e-05	0.300006296707587	3.02175770585387
0.00248863636363636	4.75e-05	0.300006296707587	3.02175770265045
0.00255681818181818	4.75e-05	0.300006296707587	3.02175770067382
0.002625	4.75e-05	0.300006296707587	3.02175769945559
0.00269318181818182	4.75e-05	0.300006296707587	3.02175769870705
0.00276136363636364	4.75e-05	0.300006296707587	3.02175769825088
0.00282954545454545	4.75e-05	0.300006296707587	3.02175769797899
0.00289772727272727	4.75e-05	0.30000629670759	3.021757697827
0.00296590909090909	4.75e-05	0.300006296707623	3.02175769775901
